#id	name	owner_link_md	repo_link_md	clone_url	description	website_link_md	created_date	updated_date
|is-table
||head-columns: repo_link_md, owner_link_md, description, website_link_md, created_date, updated_date
||row-template: auto
||use-datatables: yes
1069454103	ganesh-n-rajan	[AmadeusWebMembers](https://github.com/orgs/AmadeusWebMembers/repositories)	[ganesh-n-rajan](https://github.com/AmadeusWebMembers/ganesh-n-rajan)	https://github.com/AmadeusWebMembers/ganesh-n-rajan.git		--empty--	2025-10-04T01:08:51Z	2025-10-04T01:30:10Z
1065964298	imran-ali-namazi	[AmadeusWebMembers](https://github.com/orgs/AmadeusWebMembers/repositories)	[imran-ali-namazi](https://github.com/AmadeusWebMembers/imran-ali-namazi)	https://github.com/AmadeusWebMembers/imran-ali-namazi.git	Official site of Ideator, Writer and Programmer Imran	[wiseowls.life/imran-ali-namazi](https://wiseowls.life/imran-ali-namazi/)	2025-09-28T19:31:55Z	2025-10-15T01:58:56Z
1075647830	intrepidresearch	[AmadeusWebMembers](https://github.com/orgs/AmadeusWebMembers/repositories)	[intrepidresearch](https://github.com/AmadeusWebMembers/intrepidresearch)	https://github.com/AmadeusWebMembers/intrepidresearch.git	Proto site for i-3	--empty--	2025-10-13T19:40:19Z	2025-10-13T19:40:42Z
1065935384	medha	[AmadeusWebMembers](https://github.com/orgs/AmadeusWebMembers/repositories)	[medha](https://github.com/AmadeusWebMembers/medha)	https://github.com/AmadeusWebMembers/medha.git		--empty--	2025-09-28T18:14:09Z	2025-09-28T18:14:09Z
1043680888	puvidham	[AmadeusWebMembers](https://github.com/orgs/AmadeusWebMembers/repositories)	[puvidham](https://github.com/AmadeusWebMembers/puvidham)	https://github.com/AmadeusWebMembers/puvidham.git	at aww/aop	--empty--	2025-08-24T11:51:09Z	2025-10-04T01:31:23Z
1053371783	samatabooks	[AmadeusWebMembers](https://github.com/orgs/AmadeusWebMembers/repositories)	[samatabooks](https://github.com/AmadeusWebMembers/samatabooks)	https://github.com/AmadeusWebMembers/samatabooks.git		--empty--	2025-09-09T11:04:38Z	2025-09-09T11:04:39Z
1077304130	srividya-srikumar	[AmadeusWebMembers](https://github.com/orgs/AmadeusWebMembers/repositories)	[srividya-srikumar](https://github.com/AmadeusWebMembers/srividya-srikumar)	https://github.com/AmadeusWebMembers/srividya-srikumar.git		--empty--	2025-10-16T04:29:28Z	2025-10-16T04:29:29Z
1074995299	umsy	[AmadeusWebMembers](https://github.com/orgs/AmadeusWebMembers/repositories)	[umsy](https://github.com/AmadeusWebMembers/umsy)	https://github.com/AmadeusWebMembers/umsy.git	WO site for a Godmother & artist	--empty--	2025-10-12T21:31:17Z	2025-10-12T21:31:17Z
1069454762	vijaya-srinivasan	[AmadeusWebMembers](https://github.com/orgs/AmadeusWebMembers/repositories)	[vijaya-srinivasan](https://github.com/AmadeusWebMembers/vijaya-srinivasan)	https://github.com/AmadeusWebMembers/vijaya-srinivasan.git		--empty--	2025-10-04T01:11:24Z	2025-10-04T01:30:34Z
957708362	vishwas	[AmadeusWebMembers](https://github.com/orgs/AmadeusWebMembers/repositories)	[vishwas](https://github.com/AmadeusWebMembers/vishwas)	https://github.com/AmadeusWebMembers/vishwas.git	Resource center for mental health	[vishwas.amadeusweb.world](https://vishwas.amadeusweb.world/)	2025-03-31T01:36:53Z	2025-10-13T19:26:39Z
952435277	aurrrah	[ImranAliNamazi](https://github.com/orgs/ImranAliNamazi/repositories)	[aurrrah](https://github.com/ImranAliNamazi/aurrrah)	https://github.com/ImranAliNamazi/aurrrah.git	Business and Philanthropic Work of RRR family	[aurrrah.com](https://aurrrah.com/)	2025-03-21T09:22:33Z	2025-10-13T18:41:10Z
1030972558	imran	[ImranAliNamazi](https://github.com/orgs/ImranAliNamazi/repositories)	[imran](https://github.com/ImranAliNamazi/imran)	https://github.com/ImranAliNamazi/imran.git	Imran's Personal Website (migrated from YM)	[imran.wiseowls.life](https://imran.wiseowls.life/)	2025-08-02T18:19:20Z	2025-10-04T01:23:07Z
1031068901	more	[ImranAliNamazi](https://github.com/orgs/ImranAliNamazi/repositories)	[more](https://github.com/ImranAliNamazi/more)	https://github.com/ImranAliNamazi/more.git	The 12yr journey of Imran till 2025	[imran.wiseowls.life/more](https://imran.wiseowls.life/more/)	2025-08-03T00:02:48Z	2025-10-04T01:24:31Z
1031068384	with-ai	[ImranAliNamazi](https://github.com/orgs/ImranAliNamazi/repositories)	[with-ai](https://github.com/ImranAliNamazi/with-ai)	https://github.com/ImranAliNamazi/with-ai.git	Imran's deep conversations with AI	[imran.wiseowls.life/with-ai](https://imran.wiseowls.life/with-ai/)	2025-08-03T00:00:02Z	2025-10-04T01:22:33Z
